"index","target_flag","target_amt","kidsdriv","homekids","parent1","mstatus","sex","education","job","travtime","car_use","bluebook","tif","car_type","red_car","oldclaim","clm_freq","revoked","mvr_pts","urbanicity","car_age","home_val","yoj","income","age"
236,"0",0,0,0,"N","N","F","Bachelors","Manager",55,"Private",8160,1,"SUV","N",6836,3,"N",0,"Urban",6,179229,12,40564,43
237,"0",0,0,0,"N","Y","F","High School","Blue Collar",32,"Commercial",13160,13,"Minivan","N",8569,3,"Y",3,"Urban",1,209570,11,47217,43
238,"1",4257,0,0,"N","Y","F","High School","Home Maker",31,"Private",13850,1,"SUV","N",0,0,"N",0,"Urban",7,108139,13,25289,53
239,"0",0,0,0,"N","N","M","Masters",NA,34,"Commercial",24220,4,"Panel Truck","N",0,0,"N",3,"Urban",14,0,7,95405,40
240,"1",4277,0,3,"N","Y","F","High School","Clerical",58,"Private",14030,3,"SUV","N",0,0,"N",0,"Rural",5,117229,14,26112,31
242,"1",19597,0,0,"N","N","F","PhD","Doctor",40,"Private",14870,1,"SUV","N",0,0,"N",2,"Urban",14,133008,12,131560,58
244,"0",0,0,0,"N","N","F","Masters","Lawyer",40,"Private",23260,17,"Van","N",0,0,"N",0,"Urban",18,295771,14,90566,50
245,"0",0,0,2,"Y","N","M","High School","Blue Collar",39,"Commercial",12240,7,"Minivan","Y",0,0,"N",0,"Urban",1,203472,12,62447,45
246,"0",0,0,0,"N","Y","F","Masters","Manager",39,"Private",12070,3,"SUV","N",0,0,"N",0,"Urban",17,337340,5,108701,46
247,"0",0,0,0,"N","N","M","High School","Manager",43,"Commercial",21070,1,"Van","N",3460,1,"N",1,"Urban",13,254197,12,94774,47
248,"0",0,1,2,"N","Y","M","Bachelors","Blue Collar",40,"Commercial",23190,1,"Minivan","Y",0,0,"N",0,"Urban",7,288115,16,72357,43
250,"0",0,0,0,"N","N","F","PhD",NA,47,"Commercial",28380,10,"Pickup","N",0,0,"N",2,"Urban",17,336063,11,140112,48
251,"0",0,0,0,"N","N","M","High School","Professional",22,"Commercial",10950,13,"Pickup","Y",0,0,"N",0,"Rural",8,173712,11,19016,39
252,"0",0,0,0,"N","N","F","High School","Home Maker",55,"Private",19810,7,"Minivan","N",0,0,"N",1,"Rural",1,0,0,0,49
253,"0",0,0,0,"N","Y","F","High School","Clerical",14,"Private",7990,1,"Sports Car","N",0,0,"N",0,"Urban",1,130331,12,19909,45
254,"0",0,0,0,"N","Y","F","Masters","Lawyer",35,"Private",7080,6,"SUV","N",5486,1,"N",5,"Urban",17,99107,12,4885,36
255,"1",2738,1,1,"Y","N","F","Masters","Manager",26,"Commercial",24130,13,"Pickup","N",0,0,"N",0,"Urban",16,0,12,119382,59
256,"0",0,0,0,"N","Y","M","Masters",NA,5,"Commercial",11380,4,"Pickup","Y",4470,3,"N",0,"Urban",15,224350,13,89511,60
257,"0",0,0,0,"N","Y","F","Bachelors","Professional",12,"Private",19840,3,"SUV","N",0,0,"N",0,"Urban",9,332673,15,107375,49
258,"0",0,0,2,"N","Y","F","High School","Clerical",32,"Private",6200,6,"SUV","N",0,0,"N",0,"Urban",1,165094,13,36947,45
259,"0",0,0,2,"Y","N","M","High School","Blue Collar",38,"Commercial",12250,4,"Minivan","Y",0,0,"N",6,"Rural",5,0,13,27581,34
260,"1",1146,0,0,"N","Y","M","High School","Student",5,"Private",7200,4,"Pickup","Y",0,0,"N",0,"Urban",5,0,14,8212,57
261,"0",0,0,1,"Y","N","M","Bachelors","Professional",81,"Private",13420,17,"Minivan","N",0,0,"N",1,"Rural",5,241285,11,86187,33
262,"0",0,0,0,"N","N","M","High School","Blue Collar",61,"Commercial",22280,3,"Minivan","N",0,0,"N",1,"Urban",12,0,12,42255,52
263,"0",0,0,0,"N","Y","F","High School","Clerical",19,"Private",16020,4,"SUV","N",7462,2,"N",0,"Urban",10,177908,13,37646,53
264,"0",0,0,0,"N","Y","F","Bachelors","Blue Collar",41,"Commercial",32530,1,"Minivan","N",0,0,"N",2,"Urban",9,261901,8,88865,57
265,"0",0,0,0,"N","N","F","Bachelors","Home Maker",40,"Private",16800,17,"SUV","N",0,0,"N",3,"Urban",9,0,11,116043,37
266,"0",0,0,2,"N","Y","M","Bachelors","Manager",30,"Private",14950,10,"Minivan","Y",0,0,"N",0,"Urban",8,239934,13,89479,45
267,"0",0,0,0,"N","N","M","Bachelors","Professional",57,"Private",15120,1,"Minivan","Y",722,3,"N",0,"Rural",4,0,8,92917,38
268,"0",0,0,3,"Y","N","F","High School","Clerical",32,"Private",8070,6,"SUV","N",2797,2,"N",0,"Urban",7,0,7,29741,36
269,"0",0,0,0,"N","Y","M","High School","Student",5,"Commercial",11180,10,"Pickup","N",0,0,"N",0,"Rural",1,120377,12,3673,51
270,"1",4658,1,2,"Y","N","M","Masters","Manager",6,"Commercial",21770,6,"Van","Y",35577,3,"Y",0,"Urban",12,0,15,61370,39
271,"0",0,0,0,"N","N","F","High School","Blue Collar",46,"Private",2600,6,"SUV","N",0,0,"Y",2,"Rural",6,195096,13,32159,51
272,"0",0,2,3,"Y","N","F","High School","Blue Collar",5,"Private",8260,6,"SUV","N",0,0,"N",0,"Urban",1,138444,14,20126,40
273,"1",5259,0,0,"N","N","F","High School","Clerical",83,"Private",30260,3,"SUV","N",0,0,"N",0,"Urban",9,148676,11,44782,54
274,"0",0,0,4,"Y","N","F","Bachelors","Blue Collar",56,"Commercial",10880,10,"SUV","N",0,0,"N",0,"Urban",13,0,14,59828,34
275,"0",0,1,2,"N","Y","F","Masters","Manager",51,"Private",13000,10,"Sports Car","N",4418,1,"N",0,"Urban",12,247884,14,74022,41
276,"0",0,0,0,"N","Y","M","Bachelors","Blue Collar",9,"Commercial",14860,4,"Minivan","Y",2592,4,"N",1,"Urban",15,235169,11,80256,36
277,"0",0,0,0,"N","Y","M","High School","Student",28,"Commercial",22770,4,"Panel Truck","Y",2631,1,"N",1,"Urban",1,0,14,6094,55
278,"0",0,1,2,"N","Y","F","Masters","Home Maker",27,"Private",14300,1,"Minivan","N",9062,1,"N",1,"Urban",11,69743,0,0,45
279,"1",3769,2,2,"N","Y","M","High School","Clerical",44,"Commercial",7200,4,"Pickup","N",0,0,"Y",3,"Urban",8,128194,12,30085,45
280,"0",0,0,0,"N","N","F","Masters","Lawyer",17,"Private",14520,4,"Pickup","N",7628,2,"N",7,"Urban",11,0,11,80241,50
282,"0",0,0,0,"N","Y","F","Bachelors","Blue Collar",43,"Commercial",27400,14,"Van","N",0,0,"N",0,"Urban",13,245678,12,55673,55
283,"1",4363,0,0,"N","N","M","High School","Clerical",68,"Private",22450,7,"Minivan","Y",3738,1,"N",8,"Urban",1,0,8,32317,44
284,"0",0,0,0,"N","N","M","Masters","Lawyer",13,"Private",13320,6,"Minivan","Y",5253,3,"N",0,"Urban",8,0,9,58762,50
285,"0",0,0,0,"N","Y","M","PhD","Doctor",34,"Private",7900,4,"Sports Car","Y",45574,3,"Y",0,"Urban",14,270631,15,76899,60
286,"0",0,0,0,"N","N","M","High School","Blue Collar",19,"Commercial",10360,1,"Pickup","N",0,0,"N",0,"Rural",4,0,12,48640,40
287,"0",0,0,0,"N","Y","F","High School","Blue Collar",42,"Commercial",15760,7,"Sports Car","N",9462,3,"N",0,"Urban",8,248326,6,78592,57
289,"1",5523,0,0,"N","Y","M","High School","Student",40,"Commercial",18150,1,"Van","N",6544,1,"N",3,"Urban",7,0,12,21282,47
290,"1",7390,0,0,"N","Y","F","Masters","Lawyer",41,"Private",7650,1,"Sports Car","N",0,0,"N",8,"Urban",9,248878,13,61521,64
291,"1",1165,0,1,"Y","N","M","Masters","Lawyer",75,"Private",5300,4,"Minivan","N",7504,2,"N",2,"Urban",20,229868,9,105554,34
292,"0",0,0,0,"N","Y","F","Masters","Lawyer",43,"Private",6700,11,"SUV","N",0,0,"N",0,"Rural",17,405910,6,147666,52
293,"1",2362,1,1,"Y","N","M","Masters",NA,30,"Commercial",23900,4,"Panel Truck","Y",1052,2,"N",1,"Urban",11,0,3,69290,42
296,"1",6142,0,2,"Y","N","F","High School","Clerical",21,"Private",3100,9,"Sports Car","Y",10099,2,"N",4,"Urban",5,0,8,2954,36
297,"0",0,0,0,"N","N","M","Masters","Lawyer",5,"Private",17480,6,"Minivan","Y",0,0,"Y",2,"Urban",18,0,11,105762,54
298,"0",0,0,2,"N","Y","F","Bachelors","Professional",28,"Private",13020,3,"SUV","N",6689,1,"N",5,"Urban",1,243880,11,79185,42
299,"0",0,0,0,"N","N","F","PhD","Manager",18,"Private",18270,6,"SUV","N",0,0,"N",0,"Urban",17,133008,13,111702,56
301,"0",0,0,0,"N","N","F","High School","Student",30,"Private",7500,1,"SUV","N",0,0,"Y",0,"Urban",3,158960,12,5005,59
304,"0",0,0,0,"N","N","F","High School","Student",27,"Commercial",7700,6,"SUV","N",10177,2,"N",3,"Urban",1,0,11,13760,35
305,"1",1065,0,0,"N","Y","F","PhD","Lawyer",63,"Private",20090,4,"Minivan","N",10520,2,"N",1,"Urban",14,316419,13,88668,54
306,"1",5075,0,0,"N","Y","F","Masters","Home Maker",63,"Private",10480,13,"Sports Car","N",20452,2,"Y",2,"Urban",11,109134,13,2657,50
307,"0",0,0,1,"N","Y","F","Bachelors","Blue Collar",40,"Commercial",10470,1,"SUV","N",19030,3,"Y",9,"Urban",9,201650,11,51122,29
309,"1",680,0,0,"N","N","F","High School","Clerical",19,"Private",11650,4,"SUV","N",10231,1,"N",0,"Urban",1,0,12,33809,57
310,"0",0,0,0,"N","N","M","Bachelors","Blue Collar",43,"Commercial",27180,1,"Panel Truck","N",4784,2,"N",4,"Urban",9,0,10,97953,43
311,"0",0,0,0,"N","Y","F","Bachelors","Home Maker",28,"Private",14190,4,"Sports Car","N",35430,2,"Y",2,"Urban",8,104490,0,0,44
312,"0",0,1,2,"N","Y","F","Bachelors","Blue Collar",28,"Commercial",13800,3,"SUV","N",10851,2,"N",0,"Urban",10,234151,14,83937,38
313,"0",0,1,2,"Y","N","F","Bachelors","Professional",49,"Private",13340,1,"SUV","N",0,0,"Y",1,"Urban",10,0,14,96188,37
314,"0",0,1,1,"N","Y","F","Bachelors","Home Maker",32,"Private",13340,1,"SUV","N",6913,1,"N",3,"Rural",8,115540,14,17820,55
315,"0",0,2,2,"N","Y","F","Bachelors","Clerical",84,"Private",5990,17,"Sports Car","N",0,0,"Y",0,"Rural",10,228994,14,62894,51
316,"1",2287,1,2,"Y","N","F","Bachelors","Blue Collar",45,"Commercial",11750,1,"Minivan","N",9261,1,"N",3,"Urban",12,169854,12,68090,42
317,"1",6195,0,2,"Y","N","F","High School","Clerical",34,"Commercial",6100,1,"Pickup","Y",5771,1,"N",5,"Rural",1,0,4,25032,45
318,"1",4862,0,0,"N","Y","M","Masters",NA,51,"Commercial",23250,1,"Panel Truck","Y",5039,1,"N",4,"Urban",18,194227,12,52078,54
321,"0",0,0,0,"N","Y","F","Bachelors","Manager",30,"Private",16730,13,"SUV","N",0,0,"N",0,"Urban",9,135679,12,22633,48
322,"0",0,0,0,"N","Y","M","High School","Student",32,"Private",4980,6,"Minivan","N",0,0,"N",0,"Rural",1,109511,0,0,50
323,"1",9776,0,1,"Y","N","F","High School","Blue Collar",44,"Commercial",20630,1,"SUV","N",7767,2,"N",8,"Urban",1,57484,9,51544,25
325,"0",0,0,0,"N","N","F","PhD","Lawyer",45,"Private",13440,1,"Minivan","N",8185,4,"N",2,"Urban",10,213173,9,72389,35
326,"1",3418,0,1,"Y","N","F","High School","Blue Collar",25,"Commercial",22340,1,"Sports Car","N",4769,1,"N",4,"Urban",1,0,8,73842,29
327,"1",4423,1,2,"Y","N","M","High School","Student",33,"Private",6000,1,"Pickup","N",41818,1,"Y",3,"Urban",1,0,0,0,45
328,"0",0,0,0,"N","N","F","Bachelors","Professional",34,"Private",10370,6,"SUV","N",663,2,"N",0,"Urban",9,141069,14,40564,37
329,"0",0,0,0,"N","Y","M","PhD",NA,30,"Commercial",7100,7,"Pickup","N",0,0,"N",2,"Urban",17,321674,16,109521,56
330,"0",0,0,3,"Y","N","F","Masters","Lawyer",44,"Private",13060,6,"SUV","N",0,0,"N",0,"Urban",1,212081,17,71969,45
332,"0",0,0,0,"N","N","F","Bachelors","Professional",43,"Private",24150,4,"Minivan","N",0,0,"N",1,"Rural",10,0,10,82517,48
333,"0",0,0,0,"N","N","M","High School","Blue Collar",28,"Commercial",6700,4,"Pickup","Y",0,0,"N",0,"Rural",1,163285,13,37295,52
334,"0",0,0,0,"N","N","M","High School","Blue Collar",16,"Commercial",13780,1,"Minivan","Y",1937,2,"N",6,"Urban",5,0,7,50224,40
335,"1",2328,0,1,"N","Y","F","Masters","Lawyer",50,"Private",29470,6,"Sports Car","N",0,0,"N",1,"Urban",18,260749,13,109957,41
336,"0",0,0,2,"N","Y","M","PhD","Doctor",11,"Private",5900,10,"Pickup","N",7401,1,"N",0,"Urban",0,141312,14,44141,44
337,"0",0,0,0,"N","N","M","Masters","Lawyer",24,"Private",16580,4,"Van","N",27130,2,"N",0,"Urban",13,0,10,30388,54
338,"0",0,0,0,"N","Y","M","Masters",NA,36,"Commercial",5700,13,"Pickup","N",0,0,"N",2,"Urban",19,285727,12,85752,42
339,"0",0,0,0,"N","Y","M","High School","Student",39,"Private",15330,10,"Minivan","Y",0,0,"N",0,"Rural",5,0,11,8345,50
340,"1",4700,0,0,"N","Y","M","High School","Clerical",33,"Private",6350,1,"Minivan","N",5702,1,"N",4,"Urban",5,66515,14,10486,38
341,"0",0,0,0,"N","Y","F","High School","Blue Collar",68,"Commercial",14640,10,"SUV","N",0,0,"N",0,"Urban",10,141018,12,33284,36
342,"1",6880,0,0,"N","Y","F","Bachelors","Blue Collar",26,"Commercial",23470,4,"Sports Car","N",41913,3,"Y",0,"Urban",15,171810,12,33713,62
344,"0",0,0,0,"N","N","F","PhD","Doctor",22,"Private",24120,3,"SUV","N",0,0,"N",4,"Urban",1,420966,7,144957,47
345,"0",0,0,0,"N","Y","M","High School","Professional",5,"Private",6100,1,"Pickup","Y",4263,2,"N",7,"Urban",6,241733,8,79317,46
346,"0",0,0,0,"N","N","M","Masters",NA,46,"Commercial",22560,1,"Panel Truck","Y",10375,4,"N",6,"Urban",19,0,9,64705,42
349,"0",0,0,3,"N","Y","M","High School","Student",27,"Private",10160,6,"Pickup","Y",8118,1,"N",3,"Urban",1,0,0,0,33
351,"0",0,0,0,"N","N","F","PhD","Lawyer",6,"Private",24360,6,"Minivan","N",0,0,"N",0,"Urban",13,0,11,142297,43
352,"1",4875,0,3,"N","Y","M","Masters","Lawyer",55,"Private",6960,1,"SUV","N",0,0,"N",2,"Urban",14,301739,14,94325,45
353,"0",0,0,0,"N","Y","M","PhD","Manager",28,"Commercial",22980,3,"Panel Truck","N",0,0,"N",2,"Urban",11,210378,14,72337,55
354,"0",0,0,2,"N","Y","M","High School","Student",30,"Private",4200,11,"Minivan","Y",0,0,"N",2,"Urban",7,0,14,1212,27
355,"0",0,0,0,"N","N","F","Masters","Manager",45,"Private",17410,7,"Minivan","N",0,0,"N",0,"Urban",15,0,13,157237,41
356,"0",0,0,1,"N","Y","F","Bachelors","Home Maker",32,"Commercial",9960,1,"Pickup","N",5489,1,"N",3,"Urban",1,57657,13,5322,40
359,"0",0,0,0,"N","Y","F","High School","Blue Collar",56,"Private",17440,6,"SUV","N",0,0,"Y",1,"Rural",11,167419,15,51737,57
361,"1",17290,0,0,"N","Y","M","High School","Blue Collar",11,"Commercial",28710,7,"Pickup","Y",0,0,"N",0,"Urban",3,177908,9,38020,64
362,"1",5395,0,2,"Y","N","F","High School","Clerical",31,"Private",11480,1,"Minivan","N",17493,4,"Y",2,"Urban",1,212562,9,60050,32
363,"1",5021,2,2,"Y","N","F","Bachelors","Manager",16,"Private",22920,1,"Sports Car","N",0,0,"N",0,"Urban",10,0,11,82517,39
364,"0",0,0,0,"N","N","F","Bachelors","Blue Collar",21,"Commercial",14930,10,"Minivan","N",4048,2,"N",0,"Urban",11,252596,7,97266,37
365,"0",0,0,2,"N","Y","F","High School","Home Maker",5,"Private",7980,6,"SUV","N",0,0,"Y",0,"Urban",5,115330,14,19793,45
369,"0",0,0,2,"N","Y","F","High School","Blue Collar",23,"Commercial",14100,6,"Sports Car","N",0,0,"N",3,"Urban",1,131770,14,50875,39
370,"0",0,1,2,"N","Y","F","High School","Clerical",20,"Private",9800,10,"SUV","N",0,0,"N",0,"Rural",1,166326,10,32057,41
371,"1",3149,0,0,"N","Y","M","High School","Blue Collar",5,"Commercial",16370,4,"Van","Y",3913,2,"N",7,"Urban",1,154297,7,62036,35
372,"1",3602,0,0,"N","Y","F","High School","Blue Collar",54,"Commercial",11950,7,"Sports Car","N",5137,1,"N",6,"Urban",6,208306,15,40528,64
373,"0",0,0,0,"N","N","M","PhD",NA,52,"Commercial",34020,1,"Panel Truck","Y",1332,3,"N",6,"Urban",23,0,13,266027,46
374,"0",0,0,0,"N","N","F","PhD","Doctor",32,"Private",20540,17,"SUV","N",0,0,"N",0,"Urban",18,0,15,158703,59
375,"1",2516,1,2,"N","Y","M","High School","Manager",6,"Private",10210,1,"Pickup","Y",0,0,"Y",0,"Urban",6,187514,13,52950,39
377,"1",3259,0,1,"Y","N","F","High School","Clerical",37,"Private",5460,1,"Sports Car","N",4188,2,"N",5,"Urban",1,193495,12,39600,40
378,"0",0,0,0,"N","Y","F","High School","Blue Collar",38,"Commercial",8530,10,"SUV","N",0,0,"N",0,"Urban",1,219801,8,67109,43
379,"0",0,0,0,"N","Y","F","Bachelors","Professional",37,"Private",7210,13,"Minivan","N",0,0,"N",0,"Urban",12,257475,13,75723,48
381,"0",0,0,0,"N","Y","M","High School","Student",47,"Private",6520,3,"Minivan","Y",0,0,"Y",0,"Rural",1,19752,0,0,48
382,"0",0,0,0,"N","Y","F","Bachelors","Manager",39,"Private",16780,10,"Sports Car","N",4500,2,"N",3,"Urban",13,330229,15,112685,60
383,"0",0,0,0,"N","Y","M","PhD","Manager",35,"Private",21730,1,"Van","N",0,0,"N",2,"Urban",13,483645,11,186632,59
384,"0",0,0,0,"N","N","F","Masters","Lawyer",17,"Private",17960,4,"SUV","N",3575,1,"N",4,"Urban",15,278248,8,97103,43
385,"1",3085,0,1,"Y","N","F","High School","Home Maker",41,"Private",14240,4,"SUV","N",0,0,"N",1,"Urban",1,86118,0,0,43
386,"0",0,0,0,"N","N","F","Masters","Manager",31,"Private",5010,6,"Sports Car","N",4750,2,"N",0,"Urban",11,248599,7,75166,64
387,"1",3593,0,0,"N","Y","F","Bachelors","Home Maker",11,"Private",8560,6,"Sports Car","N",3769,2,"N",5,"Urban",14,68500,0,0,55
389,"1",458,0,0,"N","Y","M","High School","Student",14,"Commercial",7960,10,"Pickup","N",1079,2,"N",2,"Urban",9,0,12,10617,54
390,"0",0,2,3,"N","Y","F","High School","Clerical",48,"Private",13420,10,"SUV","N",8174,2,"N",9,"Urban",1,148536,8,33799,35
391,"1",6143,0,0,"N","N","M","Masters",NA,41,"Commercial",29220,13,"Panel Truck","Y",0,0,"N",1,"Urban",13,375813,8,140766,46
392,"1",4524,0,1,"N","Y","F","Bachelors","Student",10,"Commercial",4100,1,"Sports Car","N",11279,3,"N",5,"Urban",6,0,0,0,26
393,"1",4480,0,2,"N","Y","M","High School","Blue Collar",45,"Commercial",11510,13,"Pickup","Y",0,0,"Y",0,"Urban",10,173103,11,46224,43
394,"0",0,0,0,"N","N","F","Masters","Lawyer",5,"Private",26290,16,"Sports Car","N",0,0,"Y",2,"Urban",18,298385,8,91877,43
395,"0",0,0,0,"N","Y","F","Masters","Lawyer",51,"Private",9060,10,"SUV","N",3400,3,"N",0,"Urban",15,445020,13,193895,54
397,"0",0,0,0,"N","N","M","High School","Student",36,"Commercial",26500,10,"Panel Truck","Y",0,0,"N",2,"Rural",8,0,0,0,45
399,"1",1766,0,0,"N","N","M","High School","Professional",41,"Commercial",25420,9,"Panel Truck","N",0,0,"N",1,"Urban",1,150102,10,31177,46
400,"0",0,0,0,"N","N","M","High School","Professional",22,"Commercial",9070,6,"Pickup","Y",0,0,"N",3,"Rural",8,144131,7,28654,47
401,"0",0,0,0,"N","N","F","Bachelors","Professional",38,"Private",18540,1,"SUV","N",0,0,"N",2,"Urban",9,316035,12,107327,45
402,"0",0,0,0,"N","Y","F","High School","Manager",52,"Private",11590,11,"Sports Car","N",3614,2,"N",0,"Urban",1,226111,8,45918,55
404,"0",0,0,0,"N","N","M","Bachelors","Manager",28,"Private",17480,13,"Minivan","Y",0,0,"N",0,"Urban",7,0,12,106830,53
405,"0",0,0,0,"N","N","F","Bachelors","Blue Collar",45,"Commercial",21320,4,"SUV","N",36556,1,"N",4,"Urban",10,154892,13,33322,49
406,"0",0,0,3,"N","Y","F","Bachelors","Home Maker",22,"Private",4500,1,"SUV","N",0,0,"N",0,"Rural",9,79192,0,8014,30
407,"0",0,0,0,"N","Y","F","Masters","Home Maker",62,"Private",8400,4,"Sports Car","N",0,0,"N",1,"Urban",15,145735,10,15249,47
408,"0",0,1,3,"N","Y","F","PhD","Manager",30,"Private",11300,6,"SUV","N",5299,1,"N",2,"Urban",1,190148,16,38034,41
409,"0",0,0,0,"N","Y","M","Masters","Professional",70,"Commercial",9720,6,"Pickup","N",5645,3,"N",0,"Urban",15,278953,14,95156,49
411,"0",0,0,1,"N","Y","F","PhD",NA,5,"Commercial",13710,8,"Pickup","N",0,0,"N",2,"Rural",14,278647,11,110404,31
413,"0",0,0,0,"N","Y","M","High School","Blue Collar",30,"Commercial",14210,1,"Minivan","Y",0,0,"N",0,"Urban",8,137025,15,36504,50
414,"1",40152,0,0,"N","N","M","High School","Blue Collar",36,"Commercial",24520,4,"Panel Truck","Y",0,0,"Y",5,"Urban",1,0,11,51870,58
415,"0",0,0,0,"N","N","M","Masters","Lawyer",52,"Private",7100,1,"Minivan","Y",0,0,"N",0,"Urban",14,0,13,125795,56
416,"1",1237,0,0,"N","N","F","Masters","Lawyer",13,"Private",18850,6,"Minivan","N",0,0,"N",1,"Urban",11,268154,14,99959,41
417,"1",2876,0,0,"N","N","M","High School","Blue Collar",32,"Commercial",15150,4,"Minivan","N",0,0,"N",0,"Urban",7,0,7,61790,37
418,"0",0,0,0,"N","N","F","High School","Blue Collar",40,"Commercial",27520,12,"Pickup","N",0,0,"N",0,"Rural",1,0,10,33707,57
419,"1",1650,1,2,"Y","N","F","High School","Student",18,"Private",1500,3,"SUV","N",0,0,"N",3,"Urban",1,0,0,0,37
421,"1",14834,0,0,"N","Y","M","High School","Clerical",31,"Commercial",9260,1,"Pickup","N",39892,3,"Y",6,"Urban",1,183206,13,28592,49
422,"1",1796,0,2,"N","Y","F","High School","Blue Collar",20,"Commercial",11840,18,"SUV","N",44414,1,"Y",1,"Urban",1,263986,13,64766,42
423,"0",0,0,0,"N","Y","M","Bachelors","Blue Collar",36,"Commercial",15820,6,"Minivan","Y",0,0,"N",0,"Rural",9,275745,8,81447,38
424,"0",0,0,0,"N","N","M","Bachelors","Professional",45,"Commercial",39190,9,"Panel Truck","N",0,0,"N",3,"Urban",7,296244,14,81188,55
425,"1",4057,1,2,"N","Y","F","Bachelors","Manager",20,"Private",11440,13,"SUV","N",981,1,"N",0,"Urban",7,209548,11,62426,37
426,"1",5177,0,1,"Y","N","M","High School","Clerical",38,"Commercial",22720,3,"Panel Truck","Y",1992,2,"N",6,"Urban",9,0,12,40095,25
427,"0",0,0,0,"N","Y","M","Bachelors","Professional",21,"Private",14820,10,"Minivan","N",0,0,"N",0,"Urban",15,234367,5,87072,44
428,"0",0,0,0,"N","N","F","High School","Blue Collar",19,"Commercial",15400,4,"SUV","Y",4148,1,"N",5,"Urban",9,105715,7,19933,20
429,"1",5287,1,2,"N","Y","F","High School","Blue Collar",30,"Private",7420,6,"Sports Car","N",0,0,"N",2,"Urban",1,150723,7,52423,40
430,"1",1444,0,1,"Y","N","M","Masters",NA,37,"Private",19500,7,"Van","Y",6762,1,"N",4,"Urban",15,0,12,76985,32
431,"0",0,0,0,"N","Y","F","High School","Student",17,"Private",5000,10,"Sports Car","N",0,0,"N",0,"Urban",1,0,0,0,35
432,"0",0,0,0,"N","N","M","Bachelors","Blue Collar",47,"Commercial",16290,11,"Van","Y",0,0,"N",0,"Urban",7,0,11,80997,37
433,"0",0,0,0,"N","Y","M","Masters",NA,26,"Commercial",11050,6,"Pickup","N",41833,3,"Y",5,"Urban",14,185996,12,37528,58
435,"1",3008,0,0,"N","Y","F","High School","Blue Collar",30,"Commercial",21840,1,"Sports Car","N",6600,2,"N",3,"Urban",5,244460,12,62215,54
436,"0",0,0,3,"N","Y","M","High School","Blue Collar",42,"Commercial",5400,3,"Minivan","N",0,0,"N",1,"Urban",1,152044,12,54714,39
437,"1",3943,0,0,"N","Y","M","High School","Blue Collar",63,"Commercial",6400,1,"Pickup","Y",7993,1,"N",7,"Urban",6,133175,8,37356,49
438,"0",0,0,0,"N","Y","F","High School","Student",25,"Commercial",6300,1,"SUV","N",0,0,"N",0,"Rural",10,0,0,0,48
439,"1",2316,0,0,"N","Y","M","High School","Clerical",45,"Commercial",8530,4,"Pickup","Y",3710,3,"N",7,"Urban",1,124838,13,28341,42
441,"0",0,0,0,"N","Y","F","High School","Clerical",20,"Private",8260,4,"SUV","N",0,0,"N",0,"Rural",10,156795,13,27968,56
442,"1",5051,0,0,"N","Y","M","Bachelors","Professional",57,"Private",14060,1,"Minivan","N",3868,1,"N",3,"Urban",6,169104,6,52275,48
443,"1",6245,0,0,"N","N","F","Bachelors","Manager",67,"Private",9360,6,"Sports Car","Y",0,0,"N",0,"Urban",1,0,5,40022,21
444,"0",0,0,3,"N","Y","M","High School","Blue Collar",47,"Private",6150,10,"Minivan","N",0,0,"N",1,"Urban",5,166667,12,46453,33
445,"0",0,1,1,"Y","N","F","Bachelors","Professional",22,"Private",33250,18,"Pickup","N",0,0,"N",4,"Urban",1,133008,10,122492,38
